t_wall,t_robotF_x,F_y,F_z,T_x,T_y,T_z
1700146418.344415,3997.584,1.7003118549179448,10.338815894378344,-23.304775432781543,0.0034450784544695382,-0.07470619191353135,-0.000591954335762509
1700146418.359433,3997.6,1.706249931114279,10.228413805354162,-23.411834173805715,0.00048764277012440635,-0.07464421004709103,-0.00030987674747027274
1700146418.3628325,3997.604,1.6455774597441573,10.295918107305043,-23.516325149537458,0.003532157502107626,-0.07206687186421347,-6.197899530593162e-06
1700146418.3661435,3997.6059999999998,1.8078104111252598,10.249816485521608,-23.416485751567816,-0.0011418162217258724,-0.07639415212678143,-0.00033451065055133507
1700146418.369563,3997.6099999999997,1.6889216585407132,10.26806077720695,-23.493903038591387,0.002406000700895109,-0.07145224025124741,-0.00045077778542849055
1700146418.3729327,3997.614,1.6960196231128974,10.32656726238834,-23.38066485547565,0.0026927928536568365,-0.07374627447085441,-0.0027370725439911908
1700146418.3762856,3997.616,1.6212225345578744,10.257136300933364,-23.365943160460514,0.0007890522545385376,-0.0743123599231543,-0.0010888275026328356
1700146418.3795831,3997.62,1.754583737113542,10.269065582831708,-23.476615263409084,0.0026645997222451323,-0.07311649686737938,-0.0021951777382343044
1700146418.382868,3997.624,1.7208595564129305,10.264724729380573,-23.56930461691306,0.003183508389341607,-0.07231564315541779,-0.0009263192139106948
1700146418.3863678,3997.6259999999997,1.8658713633001776,10.361051393217295,-23.4588070030771,0.002520610906123977,-0.07770724289460335,-0.0009332450505518674
1700146418.3896325,3997.6299999999997,1.742566611291061,10.318393346110758,-23.385918349978056,0.002252716730274029,-0.07418592509464354,-0.00012656954574816052
1700146418.3929892,3997.634,1.773002531021388,10.346123983383603,-23.49091143013272,0.003314063250614686,-0.07544644520992222,-0.0013393093583846272
1700146418.3962424,3997.636,1.6954672830416586,10.285428326384395,-23.40242875792809,0.0020956368461281715,-0.07325411747998155,-0.000812741123086778
1700146418.4123726,3997.652,1.8438400068018521,10.283987087432422,-23.547319483788737,0.006182729863729079,-0.07631280313222426,-0.0010747492509806656
1700146418.415787,3997.656,1.7061149697794091,10.325685301830122,-23.381119951116176,0.004034910039124391,-0.07336682929225792,0.000529514666229762
1700146418.4190402,3997.66,1.7132833594552686,10.29653386068049,-23.523025807551893,0.004837231971805988,-0.07143449956801572,0.000559086765444409
1700146418.4223976,3997.662,1.7234608239459783,10.35072886383096,-23.506698224140973,0.0037648355690399877,-0.0745236305068326,-0.0004986016097402254
1700146418.427982,3997.6679999999997,1.7290298113307532,10.260478914094117,-23.546716443804378,-0.0006526593601602868,-0.07414805279273266,-0.003084389035122438
1700146418.4312856,3997.672,1.7007622640508877,10.308843051150369,-23.286757140963466,0.004953940886655635,-0.0729629971945733,0.001807024090495431
1700146418.4346461,3997.676,1.7903541264010896,10.3782471388037,-23.532606461605557,0.004755735312670087,-0.07496553477446327,0.0006434879632274821
1700146418.438016,3997.678,1.6133884215465373,10.213361027837351,-23.58696405381405,0.0018063088408760998,-0.07039377417929799,-0.0016970918877985057
1700146418.446333,3997.6859999999997,1.7866608522473104,10.328021887653943,-23.3772314461941,0.0035397905115636024,-0.074642746913412,-0.0005302631526832249
1700146418.4496937,3997.6899999999996,1.686349283393736,10.220535677795093,-23.45368436556532,0.00107863837232297,-0.07235084808382398,-0.0003427067703021291
1700146418.453062,3997.694,1.6685919843575503,10.284280444090518,-23.450800704552584,0.0022838959891770946,-0.07211832851934774,-0.0010282234043750102
1700146418.4689767,3997.71,1.8096774872067625,10.301853310127647,-23.528768988992766,0.003025416146149036,-0.07679994327462762,-0.0027027813346069433
1700146418.4725652,3997.712,1.650619948147552,10.264781849771614,-23.445936027163235,0.0008992534104253777,-0.07268907830736249,-0.0013272573777717038
1700146418.475868,3997.716,1.6722105852893248,10.320084945342304,-23.53414366319068,0.004524043191049522,-0.07333106000003545,-0.0016862001392256528
1700146418.4792123,3997.72,1.7282388014716235,10.200425482941055,-23.4581195975961,0.0002626260733473726,-0.07516890654314626,-0.001437136886810747
1700146418.482602,3997.7219999999998,1.599525005961975,10.281587854079381,-23.5089565753487,0.002123917213080528,-0.07469457557139077,-0.00022295283718943486
1700146418.4858992,3997.7259999999997,1.723397815234554,10.295264133840627,-23.585796447006146,0.002886061543970674,-0.07426391524767939,-0.0018746345082167758
1700146418.4892597,3997.73,1.6726479593969141,10.301065548403377,-23.486169780638544,0.0020045146495878416,-0.07170132613880063,-0.0007977130486328416
1700146418.4925952,3997.732,1.7821639041921742,10.358727425269466,-23.549280914881987,0.0027514013868457136,-0.07524256899958817,0.0004953847993445551
1700146418.495901,3997.736,1.8059689843782087,10.347298490458906,-23.408200882757967,0.0034945667325651285,-0.0740968680361937,-0.0010852348240086517
1700146418.4992054,3997.74,1.6132261229566294,10.257307483988885,-23.571865872173195,0.003180058777172408,-0.07389732267934956,-0.0004948794990384401
1700146418.5027208,3997.7439999999997,1.7356220425082054,10.3480800319951,-23.377803655970922,0.005829709630070983,-0.07244574552566832,-0.0011244657184479433
1700146418.506073,3997.7459999999996,1.7405694027975311,10.323773644060491,-23.404546588813172,0.00256569515398178,-0.07773471253887487,-0.001115293474711047
1700146418.5093846,3997.75,1.8467192021207472,10.32016750752086,-23.26985302070555,0.0022221478766344203,-0.07918878585705807,-0.0006085105480436768
1700146418.529915,3997.77,1.6231027832621585,10.275335191357621,-23.652348349140155,0.004004688199616439,-0.07293871830072686,-0.0017498534451762552
1700146418.5333807,3997.774,1.6944194633514957,10.301492753930289,-23.523814738559373,0.002723539596722409,-0.07709988656369007,-0.001847284419721224
1700146418.5367599,3997.778,1.699339004074646,10.202932000366019,-23.450671986427583,0.00017287865604744785,-0.07489762396877456,-0.001796703705093028
1700146418.5401208,3997.7799999999997,1.8019788355529296,10.389325198871962,-23.413205694351134,0.005417244767392658,-0.07451877946918146,-0.0006165842566470732
1700146418.543456,3997.7839999999997,1.6795308723540272,10.319427665541973,-23.445275874713246,0.0039058329356101043,-0.07340576488225457,-0.0009183314493001037
1700146418.546859,3997.788,1.700950007149602,10.314077091386421,-23.476539285518168,0.0014725091920152677,-0.07102526299405744,-0.0024762538462769074
1700146418.5513103,3997.792,1.6775776601165342,10.3593757748337,-23.48316942237641,0.0027896308903284923,-0.07507956043399137,-0.0015259552828540595
1700146418.556247,3997.796,1.7191255292525764,10.355098502362802,-23.512308559459267,0.0030872587291051997,-0.07309944917793447,0.0010868181593913446
1700146418.559621,3997.7999999999997,1.7028497670842744,10.323606871882225,-23.470538181595337,0.0028897760140828123,-0.07099834182790081,-0.0013618684075888973
1700146418.5631444,3997.8039999999996,1.7493333145400298,10.281423269255823,-23.453530328601563,0.0022493286433416457,-0.0755595237050853,-0.004140644293050529
1700146418.5668588,3997.808,1.8348268719982763,10.250563280020165,-23.47786104251944,0.0009250197478031512,-0.07477935375233678,0.0004021145208206108
1700146418.5701861,3997.81,1.6612448203568966,10.336333086319106,-23.4412683289644,0.00509682486850562,-0.07153830600547693,0.0001174091238543403
1700146418.58425,3997.8239999999996,1.6699831793908848,10.266075831157147,-23.432934049211926,0.000262506186579972,-0.07578592751528265,-0.0018851884026775316
1700146418.5876713,3997.828,1.7862812741794192,10.31409988804575,-23.377336844210422,0.0040637023715615495,-0.07615258814934589,-0.002704160815728876
1700146418.5910082,3997.832,1.5835122998672788,10.362509099924932,-23.438060125599144,0.004991883734861421,-0.07226010708415385,-0.0007622013807566778
1700146418.5943692,3997.834,1.7259917129784872,10.398730359437351,-23.53220892357764,0.004952982506148554,-0.07462050129390774,-0.001706982288957997
1700146418.5976894,3997.8379999999997,1.7219914461929942,10.245511641794906,-23.410320611668833,0.001956234288641847,-0.07610987835477426,-0.002815195433604672
1700146418.601102,3997.8419999999996,1.6704873535619422,10.33374580005592,-23.421474632130597,0.004234811663575994,-0.07211123208617683,-0.002693838119435035
1700146418.6044316,3997.8439999999996,1.7922313456903585,10.285824858652472,-23.518074263416608,0.002218034433185014,-0.07313380140676039,-0.0017511352059448137
1700146418.6078265,3997.848,1.6766786440506525,10.266473089689688,-23.545625305550953,0.0033116231283210375,-0.07132313426361789,-0.00011068741118877666
1700146418.6111443,3997.852,1.7040691287895489,10.31055121308854,-23.44525894249246,0.0027984897738892902,-0.07495191241755733,-0.0025224285365319033
1700146418.6144245,3997.854,1.6723357879849776,10.247741053281741,-23.45439493127173,0.0035422301444655454,-0.0712141492359575,-0.0008253055175315716
1700146418.6177962,3997.8579999999997,1.6927406457235172,10.305475253356667,-23.43341947373191,0.0025639127212060578,-0.07293095189320203,-0.001539956648180355
1700146418.6214066,3997.8619999999996,1.7712711406166761,10.40477810705891,-23.454492763308583,0.005543564355422316,-0.07594022898120419,-0.0014023481730881715
1700146418.6392922,3997.8799999999997,1.6841504065106803,10.300648383046502,-23.442837891681606,0.002277989836139403,-0.0730437936422721,-0.0009154646937359092
1700146418.6428826,3997.884,1.773407608290693,10.34183833438707,-23.341047754502167,0.00280113907372566,-0.07300990020826982,-0.00037647395473467245
1700146418.6463778,3997.886,1.6582834912196673,10.308786783471346,-23.27023070377669,0.0014967544079345415,-0.072077866357634,-0.0011187311491749176
1700146418.6499116,3997.89,1.7708330131824028,10.315197009155305,-23.29275835343923,0.0038960862034383057,-0.07361917676008072,-0.0013648742182961711
1700146418.653433,3997.894,1.5786546543866946,10.330574530090729,-23.447526248400408,0.003154319597556722,-0.0697117368600586,-0.000506803315591991
1700146418.6568885,3997.8979999999997,1.6478648558570697,10.278444083056705,-23.44707985091859,0.004464723313470899,-0.07201456245631603,-0.0012232509487202028
1700146418.6602569,3997.8999999999996,1.816332835611073,10.427932498459045,-23.47130251346231,0.004767256624143114,-0.0753183502319186,0.0010633367908538319
1700146418.6636941,3997.904,1.6950717142243665,10.372393664620754,-23.485537022989096,0.005484607481674234,-0.07216076019918116,-0.0008449004683608615
1700146418.6710517,3997.912,1.7004342586006265,10.310042284999819,-23.472729553289643,0.0014320106035510826,-0.07363377511710514,-0.0016294639560474385
1700146418.6745753,3997.9139999999998,1.8933487121131596,10.295404393488099,-23.451409254343673,0.0017110339011890219,-0.07616570301129924,-0.00037213968226617743
1700146418.6780236,3997.9179999999997,1.719500770024362,10.271186218476391,-23.429247922004247,0.002690309267881625,-0.07301309631919638,-0.0012864253891766333
1700146418.69318,3997.9339999999997,1.8585221218902657,10.378911117879353,-23.511369800799276,0.004671259338065921,-0.07690924849422333,-0.0015189496549549814
1700146418.6971889,3997.9379999999996,1.7216371140711932,10.422134036417274,-23.47730880542128,0.007022418342157537,-0.07238793561294796,-0.002004905136777374
1700146418.7009096,3997.942,1.7526404359799472,10.18145956899545,-23.410773781080675,-0.0003776548823549373,-0.07490314821756816,-0.0008952423697812952
1700146418.7044199,3997.944,1.6850855610659141,10.329012386834702,-23.248844926168516,0.002521971503473753,-0.07161237350128297,-0.0016671004648748842
1700146418.707865,3997.948,1.6845211728584055,10.32905243583742,-23.32512231077354,0.0035236931714835154,-0.0747455671269305,-0.000619193296415389
1700146418.7113924,3997.9519999999998,1.6694433393145864,10.278312512723872,-23.405171679360222,0.001985477801450157,-0.0709474110601608,-0.001085107057887197
1700146418.7147803,3997.9559999999997,1.6544045015544757,10.234213303073982,-23.451686439968896,0.0012685602222048545,-0.07155410731490039,-0.0018214145802990696
1700146418.7181513,3997.9579999999996,1.6790217048209324,10.384110936571723,-23.486418982217604,0.0055085476310017464,-0.07202418193086396,-0.0005641304337976518
1700146418.7215612,3997.962,1.7099304094838617,10.267398143099088,-23.362895581081638,-6.808853849210933e-06,-0.07134937382010968,-0.0005578547548465073
1700146418.724942,3997.966,1.6749431634554144,10.281249142869548,-23.46521865468344,0.003084924560973886,-0.07528756430956247,-0.002103773364365404
1700146418.7282937,3997.968,1.622131657473083,10.386421625392245,-23.365289863356203,0.004548716598306251,-0.0728750020864677,0.0007682625804275008
1700146418.746924,3997.988,1.65528474563317,10.415007246135918,-23.406240944429538,0.005795625390775188,-0.07052421528555751,0.00022250113636752844
1700146418.7503886,3997.99,1.6017681417397627,10.258984768497536,-23.425191324980243,0.0012464991702023657,-0.0720317605251782,-9.498921185274862e-05
1700146418.7538357,3997.9939999999997,1.8780833985498697,10.241314739103228,-23.471098090151433,0.0007544311451705872,-0.07838854454492884,-0.0019116922678070127
1700146418.757555,3997.9979999999996,1.667983699880882,10.322158023215561,-23.488624667245293,0.004099045590528456,-0.07144607891482346,-0.0019478808521927096
1700146418.7609382,3998.002,1.72114964889418,10.314526952547107,-23.37996602870543,0.004878566916289266,-0.07300872711999556,-0.0016170692436611386
1700146418.7643301,3998.004,1.7332159439358517,10.391987470769681,-23.431669587193788,0.006278577624689427,-0.07279118445893669,0.00023923354818551135
1700146418.7676964,3998.008,1.6337559560557902,10.2804285610258,-23.33238370757075,0.0008227376811926673,-0.06970033204395774,-0.0011321496225729646
1700146418.7710133,3998.0119999999997,1.6408327253593886,10.360518326512182,-23.431752329345233,0.0047333993955982435,-0.07096440776067076,-0.0011636223051055947
1700146418.7743592,3998.0139999999997,1.6214252308695156,10.247311134565393,-23.3324123240458,-0.0006699606268183235,-0.07263654371437114,-0.00012001130105027102
1700146418.777722,3998.018,1.6193209608655401,10.30657816083356,-23.409662260813725,0.00198060206983587,-0.07099102342547096,-0.0011437866400094763
1700146418.781145,3998.022,1.683163115539959,10.259166671939278,-23.512938020123585,-0.00015598126516691945,-0.07272951193153712,-0.0017983942671086514
1700146418.7897258,3998.0299999999997,1.7181336247327308,10.318430136418831,-23.548999558920936,0.0026310854691088143,-0.07348212757399289,4.465485684034387e-05
1700146418.8034005,3998.044,1.7099965678932767,10.36365132023993,-23.47923080939231,0.006527984801409929,-0.07350660628360582,0.0006214041951810963
1700146418.8069773,3998.048,1.7431644700911975,10.322461451707685,-23.50464593554782,0.0033293988045537486,-0.07454824507026951,-0.0017471099796993778
1700146418.8104854,3998.0499999999997,1.7977737125762707,10.207409883296359,-23.510647793679002,-0.0029040932272899793,-0.07440624159398995,-0.0001139947812558593
1700146418.8140104,3998.0539999999996,1.8449154903494334,10.438648457397106,-23.446830818980043,0.00807789123923234,-0.07691006926281944,-0.000371743378258688
1700146418.8177664,3998.058,1.682383099850654,10.291167132174339,-23.459987138017386,0.000849326961579691,-0.07159544637849255,-8.228622906942343e-05
1700146418.8212538,3998.062,1.690488276814704,10.267415619236766,-23.453432016551346,0.0024402609511541065,-0.07309062861927526,0.00011895045076570682
1700146418.8246412,3998.064,1.7586520039638849,10.264787379895818,-23.413372475287836,0.001079228162012884,-0.07515380818483579,-0.001613918467246769
1700146418.8294594,3998.0699999999997,1.7020201514896163,10.272936541959611,-23.558938497993623,0.0019162034645232437,-0.07384977641562125,-0.0017993900516182254
1700146418.8329978,3998.0739999999996,1.7175147935690076,10.371182127809945,-23.518721440393456,0.0035531814905976635,-0.07266749123825049,-0.002466161734863001
1700146418.8364348,3998.076,1.634036708002359,10.327866495203669,-23.487975468805057,0.004406688033383382,-0.0707068700413468,-0.0024874837806644523
1700146418.8398404,3998.08,1.7043815864253544,10.292086014871714,-23.436259232079713,0.0013850534354284477,-0.07187967382876301,0.0005737020410710524
1700146418.863283,3998.104,1.7046387969291759,10.384491349913228,-23.45523715141521,0.004037818004128058,-0.0734914772945406,0.00032443657445653675
1700146418.8668425,3998.1079999999997,1.6136353896421807,10.319263863264885,-23.368479195762486,0.003919962506728846,-0.07146332494871484,-0.000996806391493728
1700146418.8702092,3998.1099999999997,1.704010280113173,10.249937458374752,-23.41689481519891,-0.0006891252500509926,-0.07412973887358809,-0.001166420858251949
1700146418.8735266,3998.114,1.7323606038137247,10.292086157819178,-23.490710365753152,0.002710559804698219,-0.07391116736864416,-0.0018874910626470146
1700146418.8768992,3998.118,1.6826639786188329,10.250781317137557,-23.571454569833143,0.0007227647546660083,-0.07448190111933592,-0.0011746227564026328
1700146418.880254,3998.12,1.7048932366305782,10.353415862562404,-23.57831722962779,0.005084336280739389,-0.0736119585954682,-0.0009805641850234885
1700146418.8837712,3998.124,1.617955951359136,10.297752132561047,-23.446510801873565,0.0038838647240524954,-0.0738771748065529,-0.0006371618989904177
1700146418.8870668,3998.1279999999997,1.745924902328532,10.281696263685676,-23.378809699935793,0.0017063491827494274,-0.07702812181374787,-0.00048404476403782204
1700146418.890509,3998.1299999999997,1.707586187652236,10.260769590707138,-23.539717793618593,0.0020481030924117093,-0.07325977181148234,-0.00023296102787473394
1700146418.8938344,3998.134,1.7478906870285518,10.251637154573592,-23.51595408104706,0.000791481882155937,-0.07363857617927241,0.00017688436153698013
1700146418.9006462,3998.14,1.797570342463215,10.301966309614295,-23.5399722970531,0.002406143474068198,-0.07551651575555977,-0.00018308468579417988
1700146418.9273238,3998.1679999999997,1.707160037540261,10.323619109931567,-23.382678676856322,0.004386783828936938,-0.07187152372981097,-0.0014085448144506884
1700146418.9308257,3998.172,1.671188987354205,10.289640130249426,-23.41177609699939,0.002464683402759758,-0.07146415313381825,0.0007879943909676188
1700146418.9344158,3998.174,1.7738337635585457,10.404394783789998,-23.395951045854634,0.006616736253441859,-0.0748711717082767,-0.001007628156728001
1700146418.937908,3998.178,1.762985159213567,10.248546508287438,-23.411854983529263,0.003511665426013787,-0.07481544143993692,-0.0014350117446089992
1700146418.9413152,3998.182,1.7768616682196778,10.238423757665416,-23.583656551002203,-0.0003284639472129305,-0.07498481468636714,-0.0032170754794247037
1700146418.9447742,3998.1859999999997,1.632463213232473,10.305850464056597,-23.449055420921592,0.002859965708983805,-0.06965827890038949,0.0007035100478562867
1700146418.9481916,3998.1879999999996,1.7188455660235564,10.294749370168043,-23.51846292182306,0.002580460752170401,-0.07245867288907666,8.208285925926983e-05
1700146418.9514956,3998.192,1.6417915622677062,10.298010108378197,-23.420139607107636,0.003929397196466119,-0.06898581569126638,-0.002009120396873882
1700146418.95501,3998.196,1.693379601176779,10.316629926857294,-23.466393670855453,0.0024147996269085962,-0.07449012950760776,-0.0006347551691701563
1700146418.958312,3998.198,1.6936884022285625,10.419025577184597,-23.284932413427768,0.006008496585174569,-0.07257077439920324,-0.0014445259861704215
1700146418.961598,3998.2019999999998,1.6629990469643499,10.283168771679463,-23.3121674066185,0.0021972939722266003,-0.07177377336498365,-0.0014010146908885258
1700146418.9648726,3998.2059999999997,1.851801151302494,10.269634435605845,-23.368936958801676,0.001160171919158058,-0.07319584875669766,-0.0010299909857738399
1700146418.9813986,3998.2219999999998,1.760954479552322,10.2773261705311,-23.368266112119805,0.0024184262715935727,-0.07308990235791961,-0.0018655434704156492
1700146418.9848707,3998.2259999999997,1.7537831326858306,10.3263762177668,-23.514859691986878,0.0016905331106251622,-0.07454978663684486,-0.0002025577899832672
1700146418.9881632,3998.2279999999996,1.618826063568068,10.361221534320949,-23.556282626921814,0.005325409376656842,-0.06908335443205152,-0.00044790310830113156
1700146418.991505,3998.232,1.6943021131877067,10.319818784899539,-23.494989354224323,0.0035793265392910847,-0.07362452297125488,-0.00028973614086657586
1700146418.994861,3998.236,1.7865266958358965,10.308786039644732,-23.50216741723834,0.0039015528171820156,-0.07685202793721897,-0.000955352453724521
1700146418.998137,3998.238,1.6670149739618603,10.358309809636284,-23.410265894393028,0.004561336897566117,-0.0729698884092434,0.00037442032104922435
1700146419.0014787,3998.2419999999997,1.682543279858006,10.336466125201907,-23.438042414046386,0.0026062083649399615,-0.07410059005544795,-0.0013693030782522305
1700146419.0048409,3998.2459999999996,1.6413090718957577,10.30984337698749,-23.476126159566206,0.0032576917335854425,-0.07208243404464984,-0.0003797975591707682
1700146419.0131094,3998.254,1.7117329812244244,10.366016949937682,-23.5332640970861,0.004013020358560911,-0.07626975050776778,-0.0009431625895483326
1700146419.0168655,3998.258,1.8057605120742497,10.384055419255585,-23.599083246968807,0.006098076358141477,-0.07416578543039358,-0.0008584504421805652
1700146419.0201724,3998.2599999999998,1.7731088623758886,10.207355575380932,-23.502089070730705,0.0018599740601935488,-0.07389941458856952,-0.0025838845140984217
1700146419.0391376,3998.2799999999997,1.814670428424749,10.309746370086131,-23.35295997135169,0.003987973600926097,-0.07295900781116069,-0.0007524672799254895
1700146419.0427427,3998.2839999999997,1.689532664251153,10.321563215492954,-23.435313552552437,0.004920185596237093,-0.0736536951993966,-0.0006716121343913488
1700146419.0461292,3998.2859999999996,1.7753906532713106,10.32115894201262,-23.595094714018835,0.0018779842506219968,-0.07512803026386308,-0.0006856030949487864
1700146419.049633,3998.29,1.6485367288316786,10.257919834951567,-23.36222683619914,0.002475387085312341,-0.07048231640441951,0.00015518067305773806
1700146419.0530887,3998.294,1.7550406647757921,10.310432236130893,-23.353581179518297,0.0044734088006198845,-0.07283704598851849,-0.0013291037364952778
1700146419.0564582,3998.296,1.7201156647953408,10.244264377750856,-23.42683566198239,0.0015849262723296226,-0.07359146212907852,0.0013318388428017697
1700146419.059865,3998.2999999999997,1.7353976936194828,10.308437377460065,-23.46157986214704,0.002644263897538375,-0.07497819771385064,-0.0026747928928083035
1700146419.0634613,3998.3039999999996,1.6751134457408519,10.334890797838645,-23.401405372469757,0.0031525712230146647,-0.07402376005709956,-0.00046118595288102845
1700146419.066987,3998.308,1.6614761006579681,10.290928136412312,-23.579163053740025,0.003208540407163065,-0.07286984007013249,-0.0016147616904051616
1700146419.0704036,3998.31,1.6316006382713846,10.351694527729334,-23.429134789449,0.004015872653009923,-0.07165168057959384,0.00023458272163759153
1700146419.0738873,3998.314,1.6316357275056645,10.262874488733665,-23.48987660221797,0.0011648279335320208,-0.07267711185775913,-0.0008131633166947826
1700146419.0775661,3998.3179999999998,1.6991363457478723,10.306360313098352,-23.55838427953421,0.0027113144709912393,-0.07368376345191341,-0.001093043191544846
1700146419.0926063,3998.332,1.6707692057664398,10.28221152574414,-23.486358842741996,0.0018121329940266584,-0.07127479060766817,-0.0005668659148042061
1700146419.096134,3998.336,1.7663217265299878,10.37652180602055,-23.65750054526437,0.0038510822544102407,-0.07318924320684381,0.0012782064586456348
1700146419.099598,3998.3399999999997,1.7185251392736673,10.359444159327643,-23.571477637498973,0.002711760128142337,-0.07127164271953393,0.0004702131567907366
1700146419.1030347,3998.3439999999996,1.7256708163190728,10.299200027235429,-23.569872731265846,0.0022119322433542333,-0.07242914159888438,-0.00010945751640475158
1700146419.1064582,3998.346,1.7096278969441474,10.376211491086263,-23.590105281803236,0.003759993162134418,-0.0711670744774013,-0.00028701357337547934
1700146419.109952,3998.35,1.6633828185248014,10.306625049731624,-23.522639393828527,0.0010523249629876181,-0.07102042013051059,-0.001924813346692263
1700146419.1133974,3998.354,1.7181610528266416,10.294717491153145,-23.60737465237376,0.003173144990543745,-0.07446781243491882,-0.00016459873249754836
1700146419.11678,3998.3579999999997,1.6833529793878523,10.345006612606502,-23.548387692006244,0.0024706522034401,-0.07302880664171814,-0.0014242048368733244
1700146419.1203625,3998.3599999999997,1.6261282983433087,10.316036601219263,-23.650976313018173,0.0032344111562772637,-0.0731300771462422,-0.0008528921320706251
1700146419.1237288,3998.364,1.693999667422664,10.42392339026998,-23.458680937235705,0.006545201216780462,-0.07281424513015096,0.001203015635822848
1700146419.134196,3998.374,1.7449324827056307,10.313871453091389,-23.353281840985147,0.0021324678958867856,-0.07282187433642066,0.0012455514031586967
1700146419.1472898,3998.388,1.7940715955060003,10.41079296564174,-23.4300847589574,0.005999382712442765,-0.07650227827586444,-0.000522962393016059
1700146419.151132,3998.392,1.6759831654142556,10.372933441517779,-23.47789359505895,0.005179569049858141,-0.07247935583679556,0.0002812214339128602
1700146419.1546025,3998.394,1.693751195919985,10.373008273688487,-23.472774746669597,0.0033812899102353545,-0.07350498142453064,-0.0008783198689071015
1700146419.1580787,3998.3979999999997,1.6532886073561663,10.32566391254876,-23.41706659210458,0.00394726695028487,-0.07366733636324932,0.0004950775431107499
1700146419.161592,3998.402,1.6071447375859857,10.319051115627218,-23.403839056881385,0.0037174671223861797,-0.07196712059946866,-0.0007325577783054659
1700146419.1650503,3998.406,1.7019744364568132,10.360053518417558,-23.482259694590503,0.0038323127489012705,-0.07200403353372152,-0.001708570213217788
1700146419.1684244,3998.408,1.7590586398365866,10.301853833180381,-23.52745263381121,0.0028151649691745217,-0.0748284414640096,0.00013268924293457715
1700146419.1718042,3998.412,1.6701260708690364,10.343377544332034,-23.547595012060533,0.0006613769358765531,-0.0714874345593661,-0.0011310776268301961
1700146419.1752427,3998.4159999999997,1.7578859681786907,10.34015097049462,-23.48586432147081,0.003396598627393057,-0.07349749322548108,-0.0011226929661440597
1700146419.1786845,3998.4199999999996,1.7813313294880115,10.317208155666274,-23.606373608573033,0.003063540796854578,-0.07348282549871614,-0.0022239393718515056
1700146419.1821132,3998.422,1.688589012776567,10.256569298936954,-23.486394080790326,0.0009103513821022066,-0.07389473871602154,-0.00027769552349306596
1700146419.1857705,3998.426,1.7368615389052513,10.355718498266064,-23.45890754180202,0.003190585290932426,-0.07292307105425813,4.108908366302476e-05
1700146419.2010324,3998.442,1.690131946032105,10.356242560577945,-23.504562901467125,0.004442353065067069,-0.07200374301989332,-0.00022829175151247583
1700146419.2045634,3998.444,1.7949657486853474,10.359842819916128,-23.60779048268054,0.004573238907487487,-0.07346957993757733,-0.000540890903870427
1700146419.2082062,3998.448,1.8615230503119236,10.318568024053052,-23.446006768127774,0.004712152632907638,-0.07633989382682989,-0.0010162951947241083
1700146419.2117248,3998.4519999999998,1.7487978970105986,10.340961722207348,-23.517700659855596,0.0038116717581403534,-0.07361612858963043,0.00031773299364224215
1700146419.2151675,3998.4559999999997,1.5971429947632243,10.253272508320153,-23.461110379626984,3.72308994465525e-05,-0.07157416671172089,-0.0009102277893175004
1700146419.2186368,3998.4579999999996,1.8284710607556793,10.341727028932176,-23.362381560176523,0.004517560895864204,-0.0750630177662516,-0.0006060759715842938
1700146419.2220488,3998.462,1.755513261477617,10.309302736842477,-23.430251998059347,0.0009132551451462524,-0.07489378447931061,0.0004923869386169284
1700146419.2288852,3998.47,1.606943453882108,10.346023506785139,-23.36777222679737,0.0014389972459650689,-0.07274054414992871,-0.00029171177368885387
1700146419.2365196,3998.4759999999997,1.6737603981219322,10.373938539322864,-23.515332256070852,0.004254328101081995,-0.07139978025971883,-0.00041647529963454084
1700146419.240037,3998.48,1.7525401142882957,10.386700636922459,-23.442323553931946,0.006159183096194541,-0.07294926271792941,-0.003276291819076059
1700146419.2550473,3998.4959999999996,1.7122929952473658,10.276324643804642,-23.60084889215413,0.0007320500309209284,-0.07227100136117812,-0.0009146404054044012
1700146419.258584,3998.4979999999996,1.6307396139530674,10.373767678551701,-23.599888425189416,0.005883637195088193,-0.07188840445099658,-0.0005644993255086829
1700146419.2621245,3998.502,1.8032764978125126,10.404321059364948,-23.49034522754635,0.004888781988069448,-0.0732478194956419,-9.320682210744333e-05
1700146419.2659042,3998.506,1.6998479653136465,10.29867127256074,-23.36068550148766,0.001308131596194431,-0.07368490378804513,-0.0004961974610414984
1700146419.2694259,3998.5099999999998,1.738523854891329,10.365595352499097,-23.462992901777614,0.0039640144370600055,-0.07237612847989329,-0.0021497350133273373
1700146419.273078,3998.5139999999997,1.715490321813341,10.253515029026776,-23.393990198276477,0.0002054353513647393,-0.07241752751351382,-0.00042963255668725884
1700146419.2765217,3998.5159999999996,1.689666720172651,10.296327820046645,-23.43327065831349,0.0028925302508852873,-0.0736182961115128,-0.00021786705068767618
1700146419.2798793,3998.52,1.8374895968755525,10.340380650814488,-23.48917377816017,0.0022178223862470733,-0.07731770082041296,7.338439373125776e-05
1700146419.283284,3998.524,1.7547677996288882,10.303993666161919,-23.298373530744463,0.0018682951178614008,-0.07418165572475043,-0.0009761165524495814
1700146419.2867684,3998.528,1.6958575549220996,10.338956278946979,-23.391583467544596,0.0025371749296613914,-0.0752871364616615,-0.0001856783354997687
